,contig,eveSites,eveTEoverlap,length,teSites,teProp,eveTEProp
118,000118F,0,0,3140969,1558308,0.4961233300933565,
2800,002800F,0,0,158207,96777,0.6117112390728603,
2381,002381F,0,0,21287,8841,0.4153239066096679,
2875,002875F,0,0,142348,69004,0.4847556692050468,
336,000336F,0,0,2124232,1167072,0.5494089157869761,
398,000398F,0,0,38122,22810,0.5983421646293479,
2216,002216F,0,0,182844,94704,0.5179497276366739,
1837,001837F,0,0,160456,72584,0.45236077180036893,
2311,002311F,0,0,332537,177890,0.5349479907499015,
158,000158F,0,0,58504,35696,0.6101463147818953,
2390,002390F,0,0,302653,181069,0.598272609225747,
279,000279F,0,0,466320,278962,0.5982201063647281,
3577,003577F,0,0,24231,10766,0.44430687961701953,
3739,3739,0,0,61801,28552,0.4619989967799874,
439,000439F,0,0,199895,116975,0.5851822206658496,
1162,001162F,0,0,917152,477025,0.5201155315585639,
2391,002391F,0,0,302486,146920,0.4857084294810338,
2764,002764F,0,0,172945,100806,0.5828789499551881,
2008,002008F,0,0,32481,18501,0.5695945321880485,
1449,001449F,0,0,800612,376326,0.4700479133462901,
3393,003393F,0,0,35252,17893,0.5075740383524339,
763,000763F,0,0,1399978,712700,0.5090794283910176,
1634,001634F,0,0,18466,11407,0.6177298819451966,
1880,001880F,0,0,32001,17361,0.5425142964282366,
1015,001015F,0,0,1144477,623884,0.545125852245174,
656,000656F,0,0,1512754,835335,0.5521948710761961,
2801,002801F,0,0,160763,68358,0.42520978085753564,
3244,003244F,0,0,55794,24697,0.44264616266982115,
1651,001651F,0,0,101278,44364,0.4380418254704872,
3524,003524F,0,0,27197,17957,0.6602566459535978,
2607,002607F,0,0,227505,111722,0.49107492143029824,
1291,001291F,0,0,910720,439763,0.48287398981026003,
3647,003647F,0,0,15555,4450,0.28608164577306333,
2980,002980F,0,0,114838,56019,0.48780891342586946,
401,000401F,0,0,40293,20311,0.504082594991686,
998,000998F,0,0,5850,2681,0.4582905982905983,
2837,002837F,0,0,151086,91072,0.602782521213084,
3408,003408F,0,0,34484,21067,0.6109210068437536,
314,000314F,0,0,378440,200688,0.5303033505971885,
1826,001826F,0,0,570165,354658,0.6220269571089071,
1332,001332F,0,0,42152,11464,0.27196811539191496,
2560,002560F,0,0,242439,132877,0.54808426037065,
478,000478F,3231,2268,1834670,994007,0.5417906217466901,0.7019498607242339
2762,002762F,0,0,26236,14596,0.556334807135234,
1109,001109F,0,0,20071,10998,0.5479547605998705,
2635,002635F,0,0,37363,28770,0.7700131145785938,
2179,002179F,0,0,30096,15751,0.5233585858585859,
813,000813F,0,0,1332393,766323,0.5751478730374596,
1420,001420F,0,0,32637,18326,0.5615099427030671,
348,000348F,0,0,314174,159295,0.5070279526631739,
2319,002319F,0,0,324916,168844,0.5196543106525995,
2815,002815F,0,0,23469,14918,0.6356470237334356,
3457,003457F,0,0,30991,16684,0.5383498435029525,
1387,001387F,0,0,461815,276165,0.5979991988133776,
1886,001886F,0,0,545721,295188,0.5409137636264685,
48,000048F,0,0,21263,9427,0.44335230212105536,
2388,002388F,0,0,302933,180329,0.595276843394414,
2395,002395F,0,0,301741,144347,0.4783804653659927,
1540,001540F,1771,560,748316,413455,0.5525139112353604,0.31620553359683795
1126,001126F,1961,1220,1041157,598916,0.5752408138253885,0.6221315655277919
896,000896F,0,0,1241568,624456,0.5029575504523313,
1960,001960F,0,0,202477,109688,0.5417306657052406,
2440,002440F,0,0,27409,18551,0.6768214819949652,
2043,002043F,0,0,453038,241399,0.532844926915623,
3444,003444F,0,0,31689,17208,0.5430275489917638,
2942,002942F,0,0,125988,57952,0.4599803155856113,
1667,001667F,0,0,83606,48543,0.5806162237160012,
2822,002822F,0,0,20683,13588,0.656964656964657,
3630,003630F,0,0,19121,529,0.027665917054547358,
3174,003174F,0,0,30572,16537,0.5409197958916656,
1547,001547F,0,0,404034,189436,0.46886153145527354,
2829,002829F,0,0,153456,72350,0.47147064956730267,
3198,003198F,0,0,65580,10406,0.15867642573955473,
294,000294F,0,0,1940611,1042484,0.5371936982733788,
2129,002129F,0,0,394882,200366,0.5074072760976697,
358,000358F,0,0,171047,87393,0.5109297444562021,
2818,002818F,0,0,155263,94861,0.6109697738675667,
2207,002207F,0,0,378641,245314,0.6478801820193798,
1529,001529F,0,0,739255,406941,0.5504744641564818,
1799,001799F,0,0,577918,348618,0.6032309081911275,
2087,002087F,0,0,39293,22487,0.5722902298119258,
3058,003058F,0,0,93405,4820,0.05160323323162572,
141,000141F,0,0,138951,81140,0.583946858964671,
3194,003194F,0,0,66767,479,0.007174202824748753,
1645,001645F,0,0,8096,3688,0.45553359683794464,
2069,002069F,0,0,44474,17519,0.3939155461618024,
1781,001781F,0,0,69478,32360,0.46575894527764183,
2905,002905F,0,0,20827,10710,0.5142363278436645,
3233,003233F,0,0,58496,32348,0.5529950765864332,
3530,003530F,0,0,26931,14165,0.525973784857599,
2342,002342F,0,0,36927,19821,0.536761719067349,
2413,002413F,0,0,293755,138964,0.47306088407005836,
437,000437F,0,0,25765,14714,0.5710848049679799,
192,000192F,0,0,16833,9430,0.5602091130517436,
2248,002248F,0,0,356674,209836,0.5883131374868928,
2769,002769F,0,0,172736,102219,0.5917643108558726,
3221,003221F,0,0,32156,22204,0.690508769747481,
1080,001080F,0,0,885821,479858,0.5417098939853537,
740,000740F,0,0,25041,16579,0.6620741983147638,
738,000738F,0,0,22614,12380,0.5474484832404705,
2898,002898F,0,0,137942,66750,0.4838990300271128,
2463,002463F,0,0,274360,144433,0.5264360693978715,
393,000393F,0,0,2019892,1000827,0.49548540218982007,
1295,001295F,0,0,46505,21472,0.4617137942156757,
2496,002496F,0,0,263526,126828,0.4812731950547574,
1948,001948F,0,0,184439,106090,0.5752037258931137,
2799,002799F,0,0,29139,16493,0.5660111877552421,
3589,003589F,0,0,23272,3226,0.13862151942248196,
430,000430F,0,0,1986010,1032607,0.5199404836833651,
830,000830F,0,0,1326441,761883,0.5743813709015327,
1548,001548F,0,0,736732,345764,0.46932127286448805,
2544,002544F,0,0,30998,9060,0.29227692109168335,
320,000320F,0,0,27869,16709,0.5995550611790879,
880,000880F,0,0,342775,183689,0.5358879731602363,
2756,002756F,0,0,177016,98001,0.5536279206399422,
2372,002372F,0,0,135450,81450,0.6013289036544851,
1322,001322F,0,0,885005,461418,0.5213733255744318,
1606,001606F,0,0,36333,18541,0.510307434013156,
1340,001340F,0,0,876890,536118,0.6113856926182304,
3,000003F,2265,1225,5096701,2946839,0.5781855753358889,0.5408388520971302
3584,003584F,0,0,23714,10254,0.4324028000337353,
3749,3752,0,0,50460,23485,0.4654181529924693,
2312,002312F,0,0,38279,25007,0.6532824786436427,
2784,002784F,0,0,47216,23411,0.4958276855303287,
3414,003414F,0,0,33853,19489,0.5756949162555756,
2200,002200F,0,0,377571,216241,0.5727161249142545,
2105,002105F,0,0,41116,24707,0.6009096215585173,
2682,002682F,0,0,195737,101910,0.5206476036722746,
3117,003117F,0,0,84679,35339,0.41732897176395567,
3382,003382F,0,0,8344,1800,0.21572387344199426,
2060,002060F,0,0,23553,13301,0.5647263618222732,
311,000311F,0,0,27822,15782,0.5672489396880167,
899,000899F,0,0,31440,16905,0.5376908396946565,
2988,002988F,0,0,112552,57088,0.5072144431018552,
159,000159F,0,0,118602,86581,0.7300129846039696,
1699,001699F,0,0,332715,191450,0.5754173992756564,
3751,3757,0,0,30393,16346,0.5378212088309808,
2125,002125F,0,0,411630,203823,0.4951607025726988,
812,000812F,0,0,1336232,711107,0.5321733052344204,
2368,002368F,0,0,303747,178425,0.5874132090193483,
1542,001542F,0,0,728834,375560,0.5152888037605271,
2626,002626F,0,0,92789,56403,0.607863001002274,
2824,002824F,0,0,153813,90059,0.5855096773354658,
2633,002633F,0,0,37341,27103,0.7258241611097721,
3031,003031F,0,0,29715,7416,0.24957092377587078,
3241,003241F,0,0,26099,9191,0.3521590865550404,
3299,003299F,0,0,46616,26337,0.5649776900634975,
3605,003605F,0,0,21446,7033,0.32793994218036,
2455,002455F,0,0,276846,191071,0.6901707086250117,
1134,001134F,0,0,217252,129651,0.5967770147110268,
3467,003467F,0,0,30488,21945,0.7197913933350827,
104,000104F,0,0,31192,17262,0.553411131059246,
3204,003204F,0,0,22737,7230,0.31798390288956324,
2618,002618F,0,0,157888,87250,0.5526069112282124,
223,000223F,0,0,162511,90351,0.5559685190540948,
2856,002856F,0,0,146854,71336,0.4857613684339548,
3025,003025F,0,0,26558,11668,0.4393403117704646,
724,000724F,0,0,1448637,779312,0.5379622362261905,
3343,003343F,0,0,40561,23963,0.5907891817262888,
2092,002092F,0,0,429537,241226,0.5615953922479321,
3096,003096F,0,0,89983,36136,0.40158696642699176,
3504,003504F,0,0,28050,17095,0.6094474153297683,
2515,002515F,0,0,257178,134914,0.5245938610612105,
3460,003460F,0,0,30710,17174,0.5592315206773039,
558,000558F,0,0,254685,119208,0.4680605453795865,
703,000703F,0,0,1468850,772395,0.5258501548830717,
2094,002094F,0,0,434544,258885,0.5957624544349939,
1735,001735F,0,0,26092,18305,0.7015560325003832,
1830,001830F,0,0,317241,182465,0.5751621007372943,
2136,002136F,0,0,407489,223364,0.5481473119519791,
3188,003188F,0,0,9873,4247,0.43016307100172185,
2088,002088F,0,0,245153,127947,0.521906727635395,
293,000293F,0,0,2293542,1299163,0.5664439543727562,
1878,001878F,0,0,467032,240585,0.515136007811028,
1643,001643F,0,0,360920,201058,0.557070819018065,
1875,001875F,0,0,33129,17812,0.5376558302393674,
1999,001999F,0,0,29455,17073,0.5796299439823459,
879,000879F,0,0,151091,76324,0.5051525239756174,
853,000853F,0,0,905534,547863,0.6050164875090278,
2962,002962F,0,0,32549,20352,0.6252726658269071,
2719,002719F,0,0,20003,15488,0.7742838574213868,
3405,003405F,0,0,34598,9470,0.27371524365570266,
2578,002578F,0,0,236242,134409,0.5689462500317471,
634,000634F,0,0,133375,64306,0.4821443298969072,
3660,003660F,0,0,13387,1302,0.09725853439904385,
582,000582F,0,0,806182,364006,0.4515183916286893,
2389,002389F,0,0,302807,185619,0.6129944155848445,
2909,002909F,0,0,141421,82809,0.5855495294192518,
3536,003536F,0,0,26776,14725,0.5499327756199581,
248,000248F,0,0,468507,218129,0.46558322501051214,
2838,002838F,0,0,155829,85916,0.5513479519216578,
175,000175F,0,0,30374,17211,0.5666359386317245,
3042,003042F,0,0,33529,22091,0.6588624772584927,
513,000513F,0,0,1750397,922757,0.5271701219780427,
255,000255F,818,319,2403999,1276157,0.5308475585888347,0.3899755501222494
1944,001944F,0,0,500025,302128,0.6042257887105644,
3303,003303F,0,0,46299,25005,0.5400764595347631,
2070,002070F,0,0,21076,10363,0.4916967166445246,
3738,3738,0,0,30852,7386,0.2394010112796577,
480,000480F,0,0,1829122,989914,0.5411962679362011,
260,000260F,0,0,20552,11557,0.5623297002724795,
1738,001738F,0,0,613160,287670,0.46915976254158787,
592,000592F,0,0,1638967,832975,0.5082317093632758,
2407,002407F,0,0,157744,114449,0.7255363119991886,
1150,001150F,0,0,229183,141227,0.6162193530933795,
1949,001949F,0,0,11600,9374,0.8081034482758621,
2022,002022F,0,0,458211,219262,0.47851753886310017,
2514,002514F,0,0,251488,126225,0.5019126161089197,
3256,003256F,0,0,53940,36997,0.6858917315535781,
3311,003311F,0,0,25837,15504,0.6000696675310601,
507,000507F,0,0,481983,257167,0.5335603122931721,
3595,003595F,0,0,22632,10701,0.47282608695652173,
2377,002377F,0,0,32322,20495,0.6340882371140399,
1157,001157F,0,0,266536,145688,0.5465978329381397,
1679,001679F,0,0,640648,338313,0.5280793821255978,
2895,002895F,0,0,138236,95277,0.6892343528458578,
134,000134F,0,0,3016994,1627519,0.5394505259208338,
1069,001069F,0,0,35740,19298,0.5399552322327924,
1088,001088F,0,0,16554,10178,0.6148362933429987,
1814,001814F,0,0,572939,352705,0.6156065479920201,
3613,003613F,0,0,20793,4440,0.2135334006636849,
2444,002444F,0,0,279844,142314,0.5085476193879447,
70,000070F,0,0,3408799,1905648,0.559037948556075,
1079,001079F,0,0,1088426,576797,0.5299368078307575,
3745,3747,0,0,29902,10545,0.35265199652197177,
508,000508F,0,0,1781577,959496,0.5385655517555514,
793,000793F,0,0,1388615,789719,0.5687098295783929,
2260,002260F,0,0,23913,12958,0.541880985238155,
3667,003667F,0,0,12349,5552,0.4495910600048587,
2402,002402F,0,0,293335,165470,0.564099067618934,
817,000817F,0,0,1340002,754466,0.5630334880097194,
1337,001337F,0,0,17803,10226,0.5743975734426782,
126,000126F,0,0,167507,116988,0.6984066337526192,
2469,002469F,0,0,273106,140327,0.5138188102787928,
210,000210F,0,0,33655,20490,0.60882484029119,
2345,002345F,0,0,105035,58722,0.5590707859285,
509,000509F,0,0,27426,14298,0.5213301246991906,
545,000545F,0,0,1700443,909110,0.5346312696162118,
3297,003297F,0,0,46709,2548,0.05455051489006401,
204,000204F,0,0,86636,43060,0.497022023177432,
292,000292F,0,0,2304643,1154648,0.5010094838983739,
1519,001519F,1973,1973,752885,418060,0.5552773663972586,1.0
2168,002168F,0,0,399929,222945,0.5574614494072698,
3317,003317F,0,0,44658,32589,0.7297460701330108,
103,000103F,0,0,312928,158224,0.5056242969628797,
2150,002150F,0,0,34995,14944,0.42703243320474354,
3670,003670F,0,0,12058,5333,0.4422789849062863,
1310,001310F,0,0,23720,15991,0.6741568296795952,
3305,003305F,0,0,46172,31578,0.6839209910768431,
2178,002178F,0,0,391422,199822,0.5105027310677479,
690,000690F,0,0,1516062,718955,0.4742253285155884,
593,000593F,0,0,247826,142901,0.5766182724976395,
3573,003573F,0,0,24382,11571,0.4745714051349356,
1202,001202F,0,0,451762,250092,0.5535923782876825,
2941,002941F,0,0,125995,65231,0.5177268939243621,
774,000774F,0,0,769091,377952,0.4914268922663248,
560,000560F,1316,0,1623488,771914,0.4754664032010092,0.0
1223,001223F,0,0,23479,9997,0.4257847438136207,
2223,002223F,0,0,364025,179193,0.4922546528397775,
3352,003352F,0,0,33768,13573,0.4019485903814262,
670,000670F,0,0,337957,177223,0.524395115354912,
2900,002900F,0,0,137411,88350,0.6429616260706931,
2375,002375F,0,0,259724,153426,0.5907270795151777,
1654,001654F,0,0,3903,2351,0.6023571611580836,
3576,003576F,0,0,24270,8220,0.33868974042027195,
1119,001119F,0,0,35627,20904,0.5867460072416987,
2014,002014F,0,0,461042,247912,0.5377210753033346,
678,000678F,0,0,145088,92754,0.6392947728275253,
2927,002927F,0,0,131600,54012,0.4104255319148936,
2594,002594F,0,0,65083,24837,0.38162039242198426,
33,000033F,0,0,4042007,2332090,0.5769633748778763,
841,000841F,0,0,192442,84671,0.439981916629426,
1687,001687F,0,0,187983,77538,0.4124734683455419,
252,000252F,0,0,31386,21175,0.674663862868795,
1582,001582F,0,0,176728,100427,0.5682574351545878,
1485,001485F,0,0,775553,386811,0.4987550818577196,
1154,001154F,0,0,1012256,554242,0.5475314544937249,
2510,002510F,5623,815,32460,19333,0.5955945779420826,0.1449404232616041
3634,003634F,0,0,17174,10100,0.5880982881099336,
427,000427F,0,0,1912857,990766,0.5179508975318071,
960,000960F,0,0,30122,19397,0.6439479450235708,
2667,002667F,0,0,202216,99605,0.4925673537207738,
1716,001716F,0,0,570600,295291,0.5175096389765159,
286,000286F,0,0,109969,48236,0.43863270558066364,
341,000341F,0,0,27593,14497,0.525386873482405,
818,000818F,0,0,1346517,724108,0.5377637267112112,
1432,001432F,0,0,2798,2797,0.9996426018584703,
2712,002712F,0,0,21582,9941,0.46061532758780466,
2832,002832F,0,0,68283,37539,0.549756161855806,
1961,001961F,0,0,395352,215628,0.5454076367389061,
1050,001050F,0,0,9638,8798,0.9128449885868437,
1352,001352F,0,0,114461,60962,0.5326006237932571,
3560,003560F,0,0,25323,16897,0.6672590135449986,
2595,002595F,0,0,229990,130968,0.569450845688943,
3721,003721F,0,0,2674,2623,0.9809274495138369,
1350,001350F,0,0,853154,444641,0.5211731996802453,
1979,001979F,0,0,7912,6171,0.7799544994944388,
1753,001753F,0,0,22974,13877,0.604030643335945,
2710,002710F,0,0,191929,66999,0.3490822126932355,
903,000903F,0,0,429606,263979,0.6144676750324716,
2256,002256F,0,0,348009,206975,0.5947403659100771,
3250,003250F,0,0,54643,35061,0.6416375382025145,
1895,001895F,0,0,30346,14490,0.47749291504646413,
2587,002587F,0,0,233523,91077,0.39001297516732825,
9,000009F,0,0,504426,266054,0.5274391090070695,
1686,001686F,0,0,636785,321836,0.5054076336597124,
829,000829F,0,0,1338736,671233,0.5013931051379809,
1253,001253F,0,0,98123,47138,0.4803970526787807,
2834,002834F,0,0,152154,69687,0.4580030758310659,
492,000492F,0,0,664859,344666,0.5184046542199173,
1792,001792F,1856,1723,584372,298171,0.5102417638079854,0.9283405172413793
2552,002552R,0,0,242852,141329,0.5819552649350221,
3557,003557F,0,0,25560,13192,0.5161189358372457,
2641,002641F,0,0,213085,109695,0.5147945655489593,
89,000089F,0,0,32699,21608,0.6608153154530719,
6,000006F,0,0,4820191,2722692,0.5648514758025148,
102,000102F,0,0,31081,17204,0.5535214439689843,
2128,002128F,0,0,409789,218501,0.53320367310982,
1526,001526F,0,0,702261,327013,0.4656573553137651,
1761,001761F,0,0,593440,327414,0.5517221623078997,
3586,003586F,0,0,23627,11431,0.48381089431582514,
698,000698F,0,0,1490355,843872,0.5662221417044933,
386,000386F,0,0,2024257,1010076,0.49898604772022526,
2970,002970F,0,0,23281,16897,0.7257849748722134,
21,000021F,0,0,989245,516533,0.5221487093692665,
1330,001330F,0,0,42904,22918,0.5341693082230096,
3396,003396F,0,0,35089,24590,0.7007894211861267,
1946,001946F,0,0,499194,241560,0.4839000468755634,
1693,001693F,0,0,204635,113580,0.5550370171280573,
2270,002270F,0,0,346346,190642,0.5504380013050534,
2166,002166F,0,0,383496,190784,0.4974862840811899,
182,000182F,0,0,38071,19352,0.5083134144099183,
1076,001076F,0,0,26751,7073,0.2644013307913723,
1975,001975F,0,0,16445,13898,0.8451200972940104,
1203,001203F,0,0,975476,555001,0.5689540285973207,
2805,002805F,0,0,157696,72542,0.4600116680194805,
952,000952F,0,0,24113,14556,0.6036577779620952,
3191,003191F,0,0,66646,32175,0.4827746601446448,
1179,001179F,0,0,982154,584392,0.5950105584256644,
1243,001243F,0,0,67471,36251,0.5372826844125624,
705,000705F,0,0,26588,15685,0.5899277869715661,
1335,001335F,0,0,34858,16642,0.4774226863273854,
2929,002929F,0,0,7414,4921,0.6637442676018344,
913,000913F,0,0,1244369,584784,0.46994420465312137,
1636,001636F,0,0,23721,17129,0.722102778129084,
376,000376F,0,0,468125,264676,0.565395994659546,
24,000024F,0,0,25181,11990,0.47615265477939717,
2232,002232F,0,0,365182,157220,0.4305250532611136,
2422,002422F,0,0,271862,135245,0.4974766609529835,
2138,002138F,0,0,15553,7199,0.46286889989069635,
3277,003277F,0,0,49947,12449,0.24924419885078183,
1852,001852F,0,0,539011,287100,0.5326421909756943,
2914,002914F,0,0,134264,62809,0.46780224036227136,
3050,003050F,0,0,13335,6786,0.5088863892013499,
1166,001166F,0,0,1003588,557319,0.5553264885590501,
2520,002520F,0,0,264316,150127,0.5679830203241575,
2059,002059F,0,0,369965,185537,0.5014987904261214,
2566,002566F,0,0,241360,147782,0.6122886973815048,
2974,002974F,0,0,117395,71137,0.6059627752459644,
863,000863F,0,0,503730,234436,0.4654001151410478,
994,000994F,0,0,526816,302734,0.5746484541092146,
2304,002304F,0,0,9189,6542,0.7119381869626727,
1640,001640F,0,0,30268,15488,0.5116955200211445,
2489,002489F,0,0,251785,160205,0.6362769823460492,
2295,002295F,0,0,333823,189007,0.5661892679653588,
3092,003092F,0,0,28017,15362,0.5483099546703787,
2866,002866F,0,0,135637,93166,0.6868774744354417,
2176,002176F,0,0,12558,6189,0.49283325370281894,
1920,001920F,0,0,458874,237778,0.5181771030827634,
834,000834F,0,0,22111,14980,0.6774908416625209,
11,000011F,0,0,24487,13348,0.54510556621881,
330,000330F,0,0,37619,21714,0.577208325580159,
494,000494F,0,0,1795550,907071,0.505177243741472,
907,000907F,0,0,1262890,668817,0.5295924427305624,
1072,001072F,0,0,30727,20722,0.6743906011000098,
2543,002543F,0,0,247375,125778,0.5084507326932795,
1801,001801F,0,0,558914,299248,0.5354097410335042,
2075,002075F,0,0,438706,250808,0.5716994980693221,
3029,003029F,0,0,102557,61962,0.6041713388652165,
