,contig,eveSites,eveTEoverlap,length,piEVEReads,piEVEoverlap,piReads,piSites,teSites,teProp,eveTEProp,pi/eveProp,eve/piProp,piReads/EVEProp
657,000657F,0,0,71454,0,0,1,1,36009,0.5039465950121756,,,0.0,0.0
3128,003128F,0,0,80194,0,0,17,15,41982,0.523505499164526,,,0.0,0.0
2176,002176F,0,0,12558,0,0,0,0,6204,0.49402771141901575,,,,
3070,003070F,0,0,27103,0,0,1,1,20818,0.7681068516400399,,,0.0,0.0
1380,001380F,0,0,828713,0,0,297,152,458286,0.5530093047894747,,,0.0,0.0
2131,002131F,0,0,409997,0,0,69,22,223936,0.546189362361188,,,0.0,0.0
1666,001666F,0,0,19455,0,0,1,1,16192,0.8322796196350553,,,0.0,0.0
2271,002271F,0,0,347176,0,0,157,43,179557,0.5171930087333226,,,0.0,0.0
2622,002622F,0,0,226962,0,0,28,12,139924,0.616508490408086,,,0.0,0.0
2559,002559F,0,0,236161,0,0,26,21,133154,0.5638272195663128,,,0.0,0.0
3476,003476F,0,0,29865,0,0,0,0,19797,0.662882973380211,,,,
713,000713F,2034,861,1176665,0,0,1830,573,657769,0.5590112733870728,0.42330383480825956,0.0,0.0,0.0
3560,003560F,0,0,25323,0,0,11,9,16924,0.6683252379259962,,,0.0,0.0
1034,001034F,0,0,25794,0,0,6,5,11381,0.4412266418546949,,,0.0,0.0
1424,001424F,0,0,820899,0,0,201,129,419850,0.5114514696692285,,,0.0,0.0
2609,002609F,0,0,50722,0,0,5,3,34926,0.6885769488584835,,,0.0,0.0
2691,002691F,0,0,197292,0,0,64,10,104431,0.5293220201528699,,,0.0,0.0
332,000332F,0,0,800859,0,0,169,63,447596,0.5588948866154966,,,0.0,0.0
1965,001965F,0,0,500932,0,0,409,83,256183,0.5114127266774732,,,0.0,0.0
756,000756F,0,0,604554,0,0,3964,233,367231,0.607441188049372,,,0.0,0.0
3536,003536F,0,0,26776,0,0,0,0,14771,0.5516507319988049,,,,
2006,002006F,0,0,327358,0,0,102,49,192781,0.5888996144893358,,,0.0,0.0
2696,002696F,0,0,6162,0,0,0,0,5037,0.817429406037001,,,,
1279,001279F,1962,1309,900097,34,27,3246,416,457862,0.5086807310767617,0.6671763506625892,0.013761467889908258,0.06490384615384616,0.010474430067775724
2109,002109F,0,0,127638,0,0,2,2,76286,0.5976746736865197,,,0.0,0.0
285,000285F,0,0,2253115,0,0,5130,203,1099745,0.48809980848736084,,,0.0,0.0
831,000831F,1869,913,1307073,0,0,3311,297,711919,0.5446665947502549,0.4884965222043874,0.0,0.0,0.0
1691,001691F,0,0,27114,0,0,0,0,23124,0.8528435494578447,,,,
3212,003212F,0,0,29697,0,0,38,17,18210,0.6131932518436206,,,0.0,0.0
2662,002662F,0,0,204909,0,0,10,6,105766,0.5161608323694908,,,0.0,0.0
129,000129F,1143,1140,3046883,767,116,5981,557,1671471,0.5485839134617246,0.9973753280839895,0.10148731408573929,0.20825852782764812,0.1282394248453436
2592,002592F,0,0,231093,0,0,83,21,125739,0.544105619815399,,,0.0,0.0
1198,001198F,0,0,894314,0,0,320,198,470363,0.52594838054643,,,0.0,0.0
3583,003583F,0,0,16142,0,0,4,1,14693,0.9102341717259324,,,0.0,0.0
2154,002154F,0,0,25440,0,0,104,16,14971,0.5884827044025157,,,0.0,0.0
2641,002641F,0,0,213085,0,0,29,19,109996,0.5162071473825,,,0.0,0.0
3156,003156F,0,0,68942,0,0,583,40,34941,0.5068173247077253,,,0.0,0.0
776,000776F,3558,945,1379985,4091,793,23915,3754,703506,0.5097924977445407,0.26559865092748736,0.2228780213603148,0.21124134256792754,0.17106418565753712
1227,001227F,0,0,979704,0,0,252,49,496451,0.5067357079281088,,,0.0,0.0
881,000881F,0,0,1246158,0,0,340,153,653795,0.5246485598134426,,,0.0,0.0
2285,002285F,0,0,68319,0,0,2,1,32601,0.477187897949326,,,0.0,0.0
3232,003232F,0,0,58755,0,0,1092,216,35616,0.6061781976002042,,,0.0,0.0
629,000629F,0,0,1540018,0,0,575,165,781504,0.5074641984704075,,,0.0,0.0
3296,003296F,0,0,46722,0,0,0,0,30324,0.6490304353409528,,,,
1675,001675F,0,0,414497,0,0,120,36,246757,0.5953167332936065,,,0.0,0.0
3192,003192F,0,0,67221,0,0,1,1,35608,0.5297154163133545,,,0.0,0.0
431,000431F,0,0,209089,0,0,149,22,107618,0.514699482038749,,,0.0,0.0
1961,001961F,0,0,395352,0,0,59,18,216153,0.5467355672919323,,,0.0,0.0
2456,002456F,0,0,257752,0,0,28,19,121408,0.4710264129861262,,,0.0,0.0
2242,002242F,0,0,54720,0,0,27,7,34641,0.6330592105263158,,,0.0,0.0
1378,001378F,0,0,611547,0,0,90,39,346407,0.5664437892753951,,,0.0,0.0
3485,003485F,0,0,29340,0,0,1,1,13311,0.453680981595092,,,0.0,0.0
2183,002183F,0,0,381469,0,0,290,63,218598,0.5730426325599197,,,0.0,0.0
407,000407F,0,0,2000224,0,0,1951,432,1104360,0.5521181627657702,,,0.0,0.0
2394,002394F,0,0,28061,0,0,11,6,20106,0.7165104593564021,,,0.0,0.0
135,000135F,0,0,19100,0,0,0,0,12007,0.6286387434554974,,,,
1192,001192F,0,0,22979,0,0,1,1,9819,0.42730318986901084,,,0.0,0.0
1245,001245F,0,0,294457,0,0,63,45,175493,0.5959885484128412,,,0.0,0.0
1638,001638F,0,0,372644,0,0,107,31,204495,0.5487677246916628,,,0.0,0.0
2255,002255F,0,0,348185,0,0,317,100,167724,0.4817094360756494,,,0.0,0.0
3099,003099F,0,0,89567,0,0,69676,442,39034,0.43580783100918863,,,0.0,0.0
3530,003530F,0,0,26931,0,0,0,0,14196,0.5271248746797371,,,,
3297,003297F,0,0,46709,0,0,0,0,2549,0.05457192404033484,,,,
2077,002077F,0,0,444400,0,0,31,17,244103,0.5492866786678667,,,0.0,0.0
1184,001184F,0,0,367424,0,0,177,93,208970,0.5687434680369273,,,0.0,0.0
3623,003623F,0,0,19762,0,0,0,0,11545,0.5842020038457646,,,,
2861,002861F,0,0,144818,0,0,260,35,77860,0.5376403485754533,,,0.0,0.0
3125,003125F,0,0,38226,0,0,0,0,26367,0.6897661277664416,,,,
3141,003141F,0,0,76891,0,0,7,3,41520,0.5399851738174819,,,0.0,0.0
292,000292F,0,0,2304643,0,0,1847,254,1157560,0.5022730201597384,,,0.0,0.0
2431,002431F,0,0,45712,0,0,1,1,24159,0.5285045502275114,,,0.0,0.0
2957,002957F,0,0,116045,0,0,3,3,66737,0.5750958679822483,,,0.0,0.0
3129,003129F,0,0,80127,0,0,541,103,55911,0.6977797746078102,,,0.0,0.0
3603,003603F,0,0,21635,0,0,4,3,12153,0.5617286803790155,,,0.0,0.0
2904,002904F,0,0,23327,0,0,8,5,13408,0.5747845843871908,,,0.0,0.0
1853,001853F,0,0,24469,0,0,1,1,13608,0.5561322489680821,,,0.0,0.0
2268,002268F,0,0,24945,0,0,6,4,14582,0.5845660452996593,,,0.0,0.0
2170,002170F,0,0,27180,0,0,8,5,16217,0.5966519499632083,,,0.0,0.0
1201,001201F,0,0,75238,0,0,5,3,48310,0.6420957494882905,,,0.0,0.0
58,000058F,0,0,3650317,0,0,1231,431,1919660,0.5258885735129305,,,0.0,0.0
1966,001966F,0,0,485959,0,0,1069,93,269765,0.555118847474787,,,0.0,0.0
463,000463F,0,0,1900481,0,0,2814,618,1046263,0.5505253669991965,,,0.0,0.0
2779,002779F,0,0,168567,0,0,26,12,89510,0.5310054755675785,,,0.0,0.0
1401,001401F,0,0,848358,0,0,184,68,418612,0.49343791182496066,,,0.0,0.0
3273,003273F,0,0,50429,0,0,0,0,6268,0.124293561244522,,,,
3582,003582F,0,0,13880,0,0,0,0,5105,0.36779538904899134,,,,
3098,003098F,0,0,92907,0,0,14,2,59340,0.6387032193483806,,,0.0,0.0
166,000166F,0,0,83171,0,0,42,23,53673,0.6453331088961297,,,0.0,0.0
3,000003F,2268,1229,5096701,162,72,27592,3550,2953228,0.5794391313125883,0.5418871252204586,0.031746031746031744,0.02028169014084507,0.005871267033922876
1463,001463F,0,0,785969,0,0,1046,248,419573,0.5338289423628667,,,0.0,0.0
2306,002306F,0,0,94059,0,0,15,12,43892,0.46664327709203796,,,0.0,0.0
3630,003630F,0,0,19121,0,0,5,3,531,0.027770514094451127,,,0.0,0.0
914,000914F,0,0,386920,0,0,53,29,208618,0.5391760570660602,,,0.0,0.0
2042,002042F,0,0,446316,0,0,62,38,235685,0.5280675575153031,,,0.0,0.0
1790,001790F,1974,1974,96060,138,20,459,118,53115,0.5529356652092442,1.0,0.010131712259371834,0.1694915254237288,0.3006535947712418
1742,001742F,0,0,589672,0,0,12,11,314966,0.5341376222713644,,,0.0,0.0
1717,001717F,0,0,625626,0,0,111,22,309397,0.49453986886734247,,,0.0,0.0
24,000024F,0,0,25181,0,0,1,1,12035,0.47793971645288114,,,0.0,0.0
2857,002857F,0,0,30948,0,0,0,0,18655,0.6027853173064496,,,,
2797,002797F,0,0,160221,0,0,15,9,83747,0.5226967750794216,,,0.0,0.0
2001,002001F,0,0,467536,0,0,143,26,234418,0.5013902672735362,,,0.0,0.0
2600,002600F,0,0,232682,0,0,6,6,127269,0.5469653862352911,,,0.0,0.0
494,000494F,0,0,1795550,0,0,891,261,909386,0.5064665422850937,,,0.0,0.0
2278,002278F,0,0,346012,0,0,3131,269,196109,0.5667693606002104,,,0.0,0.0
1180,001180F,0,0,988855,0,0,456,142,535083,0.5411137123238493,,,0.0,0.0
1020,001020F,0,0,147200,0,0,548,100,91236,0.6198097826086957,,,0.0,0.0
962,000962F,0,0,22740,0,0,10,5,6807,0.29934036939313985,,,0.0,0.0
3190,003190F,0,0,67599,0,0,33,20,32530,0.4812201363925502,,,0.0,0.0
421,000421F,0,0,316156,0,0,183,30,185543,0.5868716709472539,,,0.0,0.0
18,000018F,0,0,22856,0,0,0,0,7458,0.3263038151907595,,,,
1488,001488F,0,0,17018,0,0,0,0,9313,0.547244094488189,,,,
1642,001642F,0,0,12015,0,0,0,0,7134,0.5937578027465668,,,,
113,000113F,0,0,3158802,0,0,4681,611,1690185,0.5350715239511689,,,0.0,0.0
1873,001873F,0,0,416019,0,0,464,138,249347,0.599364452104351,,,0.0,0.0
2502,002502F,0,0,259558,0,0,2026,336,177572,0.6841322556037571,,,0.0,0.0
2750,002750F,0,0,178527,0,0,56,28,106849,0.5985033076229366,,,0.0,0.0
2728,002728F,0,0,184883,0,0,19,9,90418,0.48905524034118875,,,0.0,0.0
2230,002230F,0,0,34845,0,0,2,2,14834,0.42571387573539965,,,0.0,0.0
523,000523F,0,0,1766508,0,0,2361,617,964596,0.5460467770312957,,,0.0,0.0
1195,001195F,0,0,962889,0,0,1461,224,520483,0.5405430947907807,,,0.0,0.0
1502,001502F,0,0,840083,0,0,90,32,490434,0.5837923157592761,,,0.0,0.0
2613,002613F,0,0,222946,0,0,21,13,128237,0.5751930960860477,,,0.0,0.0
2382,002382F,0,0,301868,0,0,75,33,146726,0.48606013224323213,,,0.0,0.0
3432,003432F,0,0,32950,0,0,2,2,22063,0.6695902883156297,,,0.0,0.0
1324,001324F,0,0,887273,0,0,479,99,479329,0.5402271905039373,,,0.0,0.0
194,000194F,1854,1642,2734626,0,0,3051,535,1584931,0.5795787065580449,0.8856526429341963,0.0,0.0,0.0
2144,002144F,0,0,399857,0,0,1395,56,216559,0.5415911188249799,,,0.0,0.0
3354,003354F,0,0,6089,0,0,0,0,3594,0.5902447035638035,,,,
363,000363F,0,0,31888,0,0,23,8,13736,0.4307576517812343,,,0.0,0.0
118,000118F,0,0,3140969,0,0,4269,940,1562346,0.4974089206229033,,,0.0,0.0
2670,002670F,0,0,202193,0,0,124,34,118960,0.588348755891648,,,0.0,0.0
1919,001919F,0,0,501001,0,0,55,32,268872,0.5366695874858534,,,0.0,0.0
3218,003218F,0,0,54962,0,0,1,1,22409,0.407718059750373,,,0.0,0.0
2080,002080F,0,0,15393,0,0,2645,124,10271,0.6672513480153316,,,0.0,0.0
3275,003275F,0,0,50097,0,0,0,0,28189,0.562688384534004,,,,
856,000856F,0,0,1378824,0,0,1864,577,756807,0.5488786095977441,,,0.0,0.0
3535,003535F,0,0,26820,0,0,0,0,14261,0.5317300521998508,,,,
484,000484F,0,0,156053,0,0,0,0,83408,0.5344850787873351,,,,
2121,002121F,0,0,415623,0,0,1093,226,226261,0.5443899880420477,,,0.0,0.0
2466,002466F,0,0,213409,0,0,37,13,116095,0.5440023616623478,,,0.0,0.0
3627,003627F,0,0,19309,0,0,0,0,8465,0.43839660262053964,,,,
1802,001802F,0,0,576981,0,0,112,69,316547,0.5486263845776551,,,0.0,0.0
2549,002549F,0,0,31643,0,0,0,0,20305,0.6416901052365452,,,,
2562,002562F,0,0,242224,0,0,77,38,139260,0.5749223858907457,,,0.0,0.0
1583,001583F,0,0,707856,0,0,1464,117,213976,0.30228747089803576,,,0.0,0.0
2724,002724F,0,0,134913,0,0,828,23,73015,0.5412006255883421,,,0.0,0.0
2815,002815F,0,0,23469,0,0,3,1,14942,0.636669649324641,,,0.0,0.0
3155,003155F,0,0,67781,0,0,3,3,41842,0.6173116360041899,,,0.0,0.0
3482,003482F,0,0,29421,0,0,2,2,12781,0.434417592875837,,,0.0,0.0
3579,003579F,0,0,24049,0,0,161,68,12420,0.516445590253233,,,0.0,0.0
1347,001347F,0,0,27721,0,0,1,1,19305,0.6964034486490386,,,0.0,0.0
2902,002902F,0,0,136820,0,0,6,3,61471,0.4492837304487648,,,0.0,0.0
3439,003439F,0,0,32291,0,0,0,0,15805,0.48945526617323715,,,,
1615,001615F,0,0,26994,0,0,3,3,10854,0.4020893531895977,,,0.0,0.0
1985,001985F,0,0,470801,0,0,125,53,255251,0.5421632494408466,,,0.0,0.0
3271,003271F,0,0,50486,0,0,2,1,26295,0.5208374598898705,,,0.0,0.0
2471,002471F,0,0,272988,0,0,165,32,166978,0.6116679121426583,,,0.0,0.0
1979,001979F,0,0,7912,0,0,0,0,6182,0.7813447927199191,,,,
2842,002842F,0,0,149467,0,0,163,80,80963,0.541678096168385,,,0.0,0.0
679,000679F,0,0,20961,0,0,0,0,12689,0.6053623395830352,,,,
3177,003177F,0,0,70685,0,0,2,1,32558,0.4606069180165523,,,0.0,0.0
566,000566F,0,0,24563,0,0,14,7,11569,0.4709929568863738,,,0.0,0.0
2302,002302F,0,0,28203,0,0,0,0,13191,0.4677162004042123,,,,
2726,002726F,0,0,180816,0,0,3,3,101452,0.5610786656048138,,,0.0,0.0
1185,001185F,0,0,741363,0,0,150,59,409840,0.5528196038917508,,,0.0,0.0
3576,003576F,0,0,24270,0,0,4,2,8261,0.3403790688092295,,,0.0,0.0
3452,003452F,0,0,31279,0,0,2,2,18832,0.6020652834169891,,,0.0,0.0
3109,003109F,0,0,5619,0,0,0,0,1918,0.3413418757786083,,,,
1916,001916F,0,0,507500,0,0,31,19,273589,0.5390916256157635,,,0.0,0.0
441,000441F,1967,1651,330328,41,27,1696,293,145399,0.4401655324404834,0.8393492628368073,0.013726487036095577,0.09215017064846416,0.024174528301886794
795,000795F,0,0,1370323,0,0,4876,150,698119,0.5094557998369728,,,0.0,0.0
2359,002359F,0,0,16232,0,0,0,0,10214,0.6292508624938393,,,,
2616,002616F,0,0,12219,0,0,1,1,7256,0.5938292822653245,,,0.0,0.0
391,000391F,0,0,6739,0,0,0,0,3866,0.5736756195281199,,,,
869,000869F,0,0,34635,0,0,0,0,16960,0.4896780713151436,,,,
3127,003127F,0,0,24094,0,0,1,1,12165,0.5048974848510003,,,0.0,0.0
3656,003656F,0,0,14209,0,0,0,0,5897,0.41501865015131256,,,,
1763,001763F,0,0,42804,0,0,11,4,25938,0.6059714045416317,,,0.0,0.0
1923,001923F,0,0,500857,0,0,410,111,248935,0.4970181109578183,,,0.0,0.0
1698,001698F,0,0,626431,0,0,66,41,370928,0.5921290613012447,,,0.0,0.0
2088,002088F,0,0,245153,0,0,463,24,128227,0.5230488715210502,,,0.0,0.0
2584,002584F,0,0,22476,0,0,0,0,15389,0.6846858871685353,,,,
3586,003586F,0,0,23627,0,0,1,1,11467,0.4853345748508063,,,0.0,0.0
866,000866F,0,0,30942,0,0,0,0,16532,0.5342899618641329,,,,
2560,002560F,0,0,242439,0,0,351,84,133231,0.5495444214833421,,,0.0,0.0
2673,002673F,0,0,201617,0,0,23,14,119449,0.5924550013143733,,,0.0,0.0
2753,002753F,0,0,180420,0,0,24,9,39837,0.22080146325241104,,,0.0,0.0
697,000697F,0,0,1480462,0,0,211,127,789861,0.5335233190720194,,,0.0,0.0
3202,003202F,0,0,65162,0,0,5,5,32857,0.5042355974340873,,,0.0,0.0
267,000267F,0,0,18997,0,0,1,1,10435,0.5492972574617044,,,0.0,0.0
2853,002853F,0,0,146747,0,0,76,46,77645,0.5291079204344893,,,0.0,0.0
2220,002220F,0,0,369242,0,0,618,97,245429,0.6646833242155551,,,0.0,0.0
2660,002660F,0,0,184996,0,0,8,6,68394,0.3697052909252092,,,0.0,0.0
840,000840F,0,0,1312954,0,0,1264,408,729049,0.5552738328989439,,,0.0,0.0
2389,002389F,0,0,302807,0,0,29,21,185969,0.614150267331997,,,0.0,0.0
3427,003427F,0,0,33262,0,0,0,0,20000,0.601286753652817,,,,
154,000154F,0,0,172345,0,0,1179,87,82238,0.47717079114566713,,,0.0,0.0
1619,001619F,0,0,676919,0,0,1843,410,365293,0.5396406364720151,,,0.0,0.0
2897,002897F,0,0,137311,0,0,5,4,73786,0.5373640859071742,,,0.0,0.0
2392,002392F,0,0,24736,0,0,3,2,15499,0.6265766494178525,,,0.0,0.0
96,000096F,0,0,3250863,0,0,3222,663,1753349,0.5393487821541542,,,0.0,0.0
1064,001064F,0,0,226386,0,0,5,4,108185,0.47787849071939076,,,0.0,0.0
2104,002104F,0,0,96520,0,0,143,74,60281,0.6245441359303772,,,0.0,0.0
2033,002033F,0,0,60165,0,0,250,4,31752,0.5277486910994764,,,0.0,0.0
92,000092F,0,0,3304041,0,0,2093,299,1768757,0.5353314320252079,,,0.0,0.0
2210,002210F,0,0,18283,0,0,1,1,15518,0.8487666137942351,,,0.0,0.0
1515,001515F,0,0,331620,0,0,144,67,184962,0.5577528496471865,,,0.0,0.0
1967,001967F,1464,413,482187,21,7,181,91,256572,0.5321006165657722,0.28210382513661203,0.0047814207650273225,0.07692307692307693,0.11602209944751381
694,000694F,0,0,1454803,0,0,523,159,781898,0.537459711039914,,,0.0,0.0
197,000197F,0,0,4720,0,0,0,0,3272,0.6932203389830508,,,,
1250,001250F,1649,91,587208,185,85,3640,681,338667,0.5767411206931786,0.05518496058217101,0.05154639175257732,0.12481644640234948,0.050824175824175824
473,000473F,0,0,28096,0,0,5,5,15438,0.5494732346241458,,,0.0,0.0
2784,002784F,0,0,47216,0,0,0,0,23472,0.4971196204676381,,,,
7,000007F,0,0,4779380,0,0,4238,989,2709358,0.5668848260653055,,,0.0,0.0
2142,002142F,0,0,405880,0,0,577,162,221868,0.5466344732433231,,,0.0,0.0
904,000904F,0,0,1225013,0,0,368,169,639468,0.5220091541885677,,,0.0,0.0
3106,003106F,0,0,34660,0,0,0,0,18768,0.5414887478361223,,,,
813,000813F,0,0,1332393,0,0,4605,502,767934,0.5763569757571527,,,0.0,0.0
1200,001200F,0,0,9664,0,0,11,8,4207,0.4353269867549669,,,0.0,0.0
3479,003479F,0,0,29814,0,0,231,63,17231,0.5779499563963238,,,0.0,0.0
1316,001316F,0,0,90428,0,0,6,2,56186,0.6213341000575043,,,0.0,0.0
3358,003358F,0,0,38343,0,0,15,7,23943,0.6244425318832643,,,0.0,0.0
1484,001484F,0,0,797989,0,0,1893,506,426594,0.5345863163527317,,,0.0,0.0
231,000231F,0,0,1804012,0,0,3334,463,892336,0.49463972523464367,,,0.0,0.0
3229,003229F,0,0,59172,0,0,0,0,5438,0.09190157506928953,,,,
300,000300F,0,0,3705,0,0,0,0,1333,0.35978407557354924,,,,
1252,001252F,1962,1315,937146,3138,317,31827,2115,412316,0.4399698659547178,0.6702344546381244,0.16156982670744138,0.14988179669030732,0.09859553209539071
82,000082F,0,0,92388,0,0,3,3,38979,0.42190544226522925,,,0.0,0.0
172,000172F,0,0,2803159,0,0,6871,915,1442685,0.5146639915894888,,,0.0,0.0
1506,001506F,0,0,374287,0,0,216,56,241013,0.643925650637078,,,0.0,0.0
2550,002550F,0,0,249244,0,0,1996,619,133926,0.5373288825408034,,,0.0,0.0
2614,002614F,0,0,154712,0,0,10,7,76054,0.49158436320388854,,,0.0,0.0
1129,001129F,0,0,98128,0,0,3,3,46854,0.47747839556497634,,,0.0,0.0
2179,002179F,0,0,30096,0,0,7,5,15785,0.5244883040935673,,,0.0,0.0
2403,002403F,0,0,299715,0,0,65,43,176069,0.5874547486779107,,,0.0,0.0
2565,002565F,0,0,25711,0,0,1,1,12438,0.4837618140095679,,,0.0,0.0
3687,003687F,0,0,8625,0,0,10,3,3689,0.42771014492753623,,,0.0,0.0
429,000429F,0,0,1141061,0,0,479,186,621870,0.5449927742688603,,,0.0,0.0
2371,002371F,0,0,307763,0,0,27,21,31571,0.10258218174374438,,,0.0,0.0
522,000522F,0,0,577171,0,0,423,200,280189,0.48545231829042,,,0.0,0.0
3166,003166F,0,0,71965,0,0,2,2,45535,0.6327381365941778,,,0.0,0.0
842,000842F,0,0,1310227,0,0,417,154,765651,0.5843651519927463,,,0.0,0.0
1812,001812F,0,0,195678,0,0,1449,115,112672,0.5758031051012378,,,0.0,0.0
209,000209F,0,0,2646600,0,0,2326,466,1459333,0.5513991536310738,,,0.0,0.0
2727,002727F,0,0,184713,0,0,22,16,100362,0.5433402088645629,,,0.0,0.0
3343,003343F,0,0,40561,0,0,0,0,24016,0.5920958556248613,,,,
1645,001645F,0,0,8096,0,0,0,0,3700,0.45701581027667987,,,,
2304,002304F,0,0,9189,0,0,0,0,6554,0.7132440962019806,,,,
160,000160F,0,0,2873686,0,0,1491,237,1472767,0.512501017856509,,,0.0,0.0
1487,001487F,0,0,361981,0,0,26,19,199453,0.5510040582240504,,,0.0,0.0
1732,001732F,0,0,23256,0,0,0,0,14174,0.6094771241830066,,,,
2988,002988F,0,0,112552,0,0,2,2,57245,0.5086093538986424,,,0.0,0.0
2269,002269F,0,0,355179,0,0,20,9,181547,0.5111422691093787,,,0.0,0.0
1029,001029F,0,0,22063,0,0,59,17,9530,0.43194488510175405,,,0.0,0.0
1672,001672F,0,0,645614,0,0,251,39,347326,0.5379778009770544,,,0.0,0.0
1639,001639F,0,0,14605,0,0,0,0,9689,0.6634029441971927,,,,
2698,002698F,0,0,199673,0,0,81,51,115597,0.578931553089301,,,0.0,0.0
2122,002122F,0,0,414305,0,0,20,12,225722,0.5448208445468918,,,0.0,0.0
3201,003201F,0,0,21802,0,0,0,0,12145,0.5570589854141822,,,,
711,000711F,0,0,504238,0,0,189,88,276528,0.5484076963656052,,,0.0,0.0
3032,003032F,0,0,102176,0,0,7,5,55856,0.5466645787660508,,,0.0,0.0
1542,001542F,0,0,728834,0,0,217,119,376592,0.5167047640477804,,,0.0,0.0
2257,002257F,0,0,154952,0,0,4,4,73810,0.47634106045743196,,,0.0,0.0
1938,001938F,0,0,503511,0,0,89,51,259076,0.5145389077895021,,,0.0,0.0
752,000752F,0,0,27611,0,0,4,3,15997,0.579370540726522,,,0.0,0.0
1599,001599F,0,0,704379,0,0,50,32,387599,0.5502705219775149,,,0.0,0.0
2151,002151F,0,0,34727,0,0,6,5,15074,0.43407147176548505,,,0.0,0.0
2023,002023F,1677,0,460950,959,165,19830,3136,224669,0.4874042737824059,0.0,0.09838998211091235,0.052614795918367346,0.048361069087241554
2506,002506F,0,0,259434,0,0,62,20,128941,0.4970088731623457,,,0.0,0.0
2764,002764F,0,0,172945,0,0,3463,153,101003,0.5840180404174737,,,0.0,0.0
3240,003240F,0,0,21272,0,0,10,4,15547,0.7308668672433245,,,0.0,0.0
3613,003613F,0,0,20793,0,0,0,0,4444,0.21372577309671523,,,,
2378,002378F,1972,1916,304011,547,32,774,100,149612,0.4921269296176783,0.9716024340770791,0.016227180527383367,0.32,0.7067183462532299
817,000817F,0,0,1340002,0,0,1716,395,756179,0.5643118443106802,,,0.0,0.0
2940,002940F,0,0,126229,0,0,9,1,67693,0.5362713797938667,,,0.0,0.0
563,000563F,0,0,1667798,0,0,854,224,876715,0.5256721737284731,,,0.0,0.0
1335,001335F,0,0,34858,0,0,5,4,16671,0.47825463308279303,,,0.0,0.0
262,000262F,0,0,45358,0,0,54,21,32851,0.7242603289386658,,,0.0,0.0
2078,002078F,0,0,435892,0,0,1044,170,278522,0.6389702036284217,,,0.0,0.0
3442,003442F,0,0,31775,0,0,1328,115,15273,0.48066089693154995,,,0.0,0.0
130,000130F,0,0,251821,0,0,124,37,115931,0.46037066011174604,,,0.0,0.0
2863,002863F,0,0,144630,0,0,39,26,69713,0.4820092650210883,,,0.0,0.0
2388,002388F,0,0,302933,0,0,146,47,180789,0.596795330980778,,,0.0,0.0
3227,003227F,0,0,21529,0,0,2,2,12693,0.5895768498304612,,,0.0,0.0
584,000584F,0,0,1655293,0,0,5425,277,891898,0.5388157866915404,,,0.0,0.0
1136,001136F,0,0,1034819,0,0,73,42,592647,0.572705951475572,,,0.0,0.0
3374,003374F,0,0,36988,0,0,3,2,18788,0.5079485238455715,,,0.0,0.0
2545,002545F,0,0,246941,0,0,35,22,120778,0.4890965858241442,,,0.0,0.0
3713,003713F,0,0,4041,0,0,9,6,3373,0.8346943825785696,,,0.0,0.0
3224,003224F,0,0,60252,0,0,17,13,32018,0.5314014472548629,,,0.0,0.0
2479,002479F,0,0,270388,0,0,97,36,148949,0.5508713404441026,,,0.0,0.0
35,000035F,0,0,3992364,0,0,4086,629,2151241,0.5388388934475915,,,0.0,0.0
2722,002722F,0,0,187396,0,0,614,70,101292,0.5405238105402463,,,0.0,0.0
2645,002645F,0,0,26978,0,0,8,2,17354,0.6432648824968493,,,0.0,0.0
3691,003691F,0,0,8427,0,0,0,0,3817,0.4529488548712472,,,,
2426,002426F,0,0,85637,0,0,8,7,45170,0.5274589254644605,,,0.0,0.0
2538,002538F,0,0,249118,0,0,33,15,121664,0.488379001115937,,,0.0,0.0
981,000981F,0,0,22308,0,0,0,0,12816,0.5745024206562668,,,,
1891,001891F,0,0,31844,0,0,0,0,10760,0.3378972490893104,,,,
3312,003312F,0,0,10595,0,0,9191,75,2414,0.22784332232184992,,,0.0,0.0
1828,001828F,1937,1477,133554,2947,306,24131,1762,71925,0.5385462060290219,0.7625193598347961,0.15797625193598347,0.17366628830874006,0.12212506734076499
34,000034F,0,0,4019126,0,0,2738,1009,2057431,0.511910052085951,,,0.0,0.0
2796,002796F,0,0,9797,0,0,2,2,8152,0.8320914565683373,,,0.0,0.0
2178,002178F,0,0,391422,0,0,56,36,200337,0.5118184465870594,,,0.0,0.0
3144,003144F,0,0,32531,0,0,445,17,17057,0.5243306384679229,,,0.0,0.0
1014,001014F,0,0,34908,0,0,1,1,22871,0.655179328520683,,,0.0,0.0
2781,002781F,29161,4541,171180,6860,1703,36690,7230,71848,0.41972193013202475,0.15572168306985357,0.05839991769829567,0.2355463347164592,0.18697192695557371
3262,003262F,0,0,52904,0,0,73,19,29961,0.5663276878874943,,,0.0,0.0
614,000614F,0,0,1573056,0,0,3731,515,851989,0.5416139031286871,,,0.0,0.0
70,000070F,0,0,3408799,0,0,6436,1210,1910075,0.5603366464259113,,,0.0,0.0
3566,003566F,0,0,24902,0,0,0,0,14885,0.5977431531603887,,,,
155,000155F,0,0,251665,0,0,20,8,128028,0.5087238988337671,,,0.0,0.0
3571,003571F,0,0,24675,0,0,2,2,18389,0.7452482269503546,,,0.0,0.0
2972,002972F,0,0,117907,0,0,11,6,58055,0.49237958730185655,,,0.0,0.0
